"Activity Date","Process Date","Settle Date","Instrument","Description","Trans Code","Quantity","Price","Amount"
"6/22/2026","6/22/2026","6/23/2026","META","META 6/26/2026 Call $570.00","BTO","1","$7.20","($720.04)"
"6/22/2026","6/22/2026","6/23/2026","DRAM","DRAM 7/31/2026 Call $90.00","BTO","1","$6.50","($650.04)"
"6/22/2026","6/22/2026","6/23/2026","SNDK","SNDK 6/26/2026 Put $2,200.00","STC","1","$84.50","$8,449.77"
"6/22/2026","6/22/2026","6/23/2026","TSLA","TSLA 7/2/2026 Put $380.00","STC","1","$3.10","$309.94"
"6/22/2026","6/22/2026","6/23/2026","TSLA","TSLA 7/2/2026 Put $380.00","BTO","1","$4.35","($435.04)"
"6/22/2026","6/22/2026","6/23/2026","SNDK","SNDK 6/26/2026 Put $2,200.00","BTO","1","$82.00","($8,200.04)"
"6/22/2026","6/22/2026","6/23/2026","DRAM","DRAM 6/26/2026 Put $79.00","STC","3","$3.60","$1,079.84"
"6/22/2026","6/22/2026","6/23/2026","DRAM","DRAM 6/26/2026 Put $79.00","BTO","3","$3.55","($1,065.12)"
"6/22/2026","6/22/2026","6/23/2026","DRAM","DRAM 8/21/2026 Call $90.00","STC","2","$9.00","$1,799.87"
"6/22/2026","6/22/2026","6/23/2026","DRAM","DRAM 8/21/2026 Call $90.00","BTO","2","$9.10","($1,820.08)"
"6/22/2026","6/22/2026","6/23/2026","MU","MU 6/26/2026 Put $1,100.00","STC","1","$41.50","$4,149.86"
"6/22/2026","6/22/2026","6/23/2026","IONQ","IONQ 7/10/2026 Put $50.00","STC","2","$1.60","$319.90"
"6/22/2026","6/22/2026","6/23/2026","MU","MU 6/26/2026 Put $1,100.00","BTO","1","$42.50","($4,250.04)"
"6/18/2026","6/18/2026","6/18/2026","SOXX","Cash Div: R/D 2026-06-15 P/D 2026-06-18 - 0.274553 shares at 0.282726","CDIV","","","$0.08"
"6/18/2026","6/18/2026","6/22/2026","KEEL","Keel Infrastructure
CUSIP: 486917107","Buy","50","$6.18","($309.00)"
"6/18/2026","6/18/2026","6/22/2026","KEEL","Keel Infrastructure
CUSIP: 486917107","Buy","20","$6.18","($123.50)"
"6/18/2026","6/18/2026","6/22/2026","NBIS","NBIS 6/18/2026 Call $290.00","STC","1","$1.35","$134.94"
"6/18/2026","6/18/2026","6/22/2026","NBIS","NBIS 6/18/2026 Call $290.00","STC","1","$1.35","$134.94"
"6/18/2026","6/18/2026","6/22/2026","NBIS","NBIS 6/18/2026 Call $290.00","BTO","2","$1.60","($320.08)"
"6/18/2026","6/18/2026","6/22/2026","NBIS","NBIS 6/18/2026 Call $290.00","STC","2","$1.85","$369.90"
"6/18/2026","6/18/2026","6/22/2026","NBIS","NBIS 6/18/2026 Call $290.00","BTO","2","$2.20","($440.08)"
"6/18/2026","6/18/2026","6/22/2026","ALAB","Astera Labs, Inc.
CUSIP: 04626A103
Recurring","Buy","0.071295","$420.78","($30.00)"
"6/18/2026","6/18/2026","6/22/2026","IONQ","IONQ 7/10/2026 Put $50.00","BTO","2","$2.68","($536.08)"
"6/18/2026","6/18/2026","6/18/2026","","Interest on Contribution (IRA Match)","MTCH","","","$0.30"
"6/18/2026","6/18/2026","6/22/2026","","Current Year Contribution","CFIR","","","$30.00"
"6/18/2026","6/18/2026","6/22/2026","MRVL","Marvell Technology
CUSIP: 573874104","Buy","2","$323.20","($646.40)"
"6/18/2026","6/18/2026","6/22/2026","NBIS","Nebius Group
CUSIP: N97284108","Buy","1","$278.18","($278.19)"
"6/18/2026","6/18/2026","6/22/2026","SNDK","SNDK 6/18/2026 Put $2,150.00","STC","1","$29.00","$2,899.89"
"6/18/2026","6/18/2026","6/22/2026","SNDK","SNDK 6/18/2026 Put $2,150.00","BTO","1","$25.00","($2,500.04)"
"6/18/2026","6/18/2026","6/22/2026","GOOGL","Alphabet Class A
CUSIP: 02079K305","Sell","0.27316","$365.96","$99.97"
"6/18/2026","6/18/2026","6/22/2026","SMH","VanEck Semiconductor ETF
CUSIP: 92189F676","Sell","0.289272","$649.11","$187.77"
"6/18/2026","6/18/2026","6/22/2026","OPTH","Optimi Health Corp.
CUSIP: 68405H308","Sell","80","$4.40","$351.98"
"6/18/2026","6/18/2026","6/22/2026","DRTS","Alpha Tau Medical
CUSIP: M0740A108","Sell","10","$9.80","$98.00"
"6/18/2026","6/18/2026","6/22/2026","SOXX","iShares Semiconductor ETF
CUSIP: 464287523","Sell","0.322304","$627.43","$202.22"
"6/18/2026","6/18/2026","6/22/2026","VOO","Vanguard S&P 500 ETF
CUSIP: 922908363","Sell","0.27783","$689.45","$191.55"
"6/18/2026","6/18/2026","6/22/2026","USO","United States Oil Fund
CUSIP: 91232N207","Sell","0.1","$112.47","$11.25"
"6/18/2026","6/18/2026","6/22/2026","QQQM","Invesco Exchange-Traded Fund Trust II Invesco NASDAQ 100 ETF
CUSIP: 46138G649","Sell","0.708374","$303.50","$214.99"
"6/18/2026","6/18/2026","6/22/2026","ALAB","Astera Labs, Inc.
CUSIP: 04626A103","Buy","1","$384.50","($384.50)"
"6/18/2026","6/18/2026","6/22/2026","ALAB","Astera Labs, Inc.
CUSIP: 04626A103","Buy","4","$384.20","($1,536.80)"
"6/18/2026","6/18/2026","6/22/2026","ALAB","Astera Labs, Inc.
CUSIP: 04626A103","Buy","2","$382.60","($765.20)"
"6/18/2026","6/18/2026","6/22/2026","NBIS","Nebius Group
CUSIP: N97284108","Buy","5","$290.45","($1,452.25)"
"6/18/2026","6/18/2026","6/22/2026","NBIS","Nebius Group
CUSIP: N97284108","Buy","1","$290.45","($290.45)"
"6/18/2026","6/18/2026","6/22/2026","NBIS","Nebius Group
CUSIP: N97284108","Buy","1","$290.45","($290.45)"
"6/18/2026","6/18/2026","6/22/2026","NBIS","Nebius Group
CUSIP: N97284108","Buy","1","$290.45","($290.45)"
"6/18/2026","6/18/2026","6/22/2026","NBIS","Nebius Group
CUSIP: N97284108","Buy","2","$290.45","($580.90)"
"6/17/2026","6/17/2026","6/18/2026","MSFT","Microsoft
CUSIP: 594918104","Buy","5","$377.39","($1,886.95)"
"6/17/2026","6/17/2026","6/18/2026","DRAM","DRAM 9/18/2026 Call $80.00","STC","3","$9.40","$2,819.81"
"6/17/2026","6/17/2026","6/18/2026","ROKU","Roku
CUSIP: 77543R102","Sell","5","$138.10","$690.46"
"6/17/2026","6/17/2026","6/18/2026","NBIS","Nebius Group
CUSIP: N97284108","Buy","2","$289.82","($579.64)"
"6/17/2026","6/17/2026","6/18/2026","DRAM","DRAM 9/18/2026 Call $70.00","STC","3","$13.35","$4,004.78"
"6/17/2026","6/17/2026","6/18/2026","DRAM","DRAM 9/18/2026 Call $80.00","BTO","3","$9.65","($2,895.12)"
"6/17/2026","6/17/2026","6/18/2026","DRAM","DRAM 9/18/2026 Call $70.00","BTO","3","$13.35","($4,005.12)"
"6/17/2026","6/17/2026","6/18/2026","APLD","Applied Digital
CUSIP: 038169207
Recurring","Buy","0.54054","$46.25","($25.00)"
"6/17/2026","6/17/2026","6/18/2026","NBIS","Nebius Group
CUSIP: N97284108
Recurring","Buy","0.189344","$290.48","($55.00)"
"6/17/2026","6/17/2026","6/17/2026","","Interest on Contribution (IRA Match)","MTCH","","","$0.25"
"6/17/2026","6/17/2026","6/17/2026","","Interest on Contribution (IRA Match)","MTCH","","","$0.55"
"6/17/2026","6/17/2026","6/18/2026","","Current Year Contribution","CFIR","","","$25.00"
"6/17/2026","6/17/2026","6/18/2026","","Current Year Contribution","CFIR","","","$55.00"
"6/17/2026","6/17/2026","6/18/2026","HSAI","Hesai Group ADR
CUSIP: 428050108","Buy","15","$17.32","($259.80)"
"6/17/2026","6/17/2026","6/18/2026","APLD","Applied Digital
CUSIP: 038169207","Buy","5","$46.46","($232.32)"
"6/17/2026","6/17/2026","6/18/2026","DRAM","DRAM 9/18/2026 Call $70.00","STC","1","$12.20","$1,219.92"
"6/17/2026","6/17/2026","6/18/2026","DRAM","DRAM 9/18/2026 Call $70.00","STC","1","$12.45","$1,244.92"
"6/17/2026","6/17/2026","6/18/2026","CRWV","CRWV 7/2/2026 Call $130.00","STC","1","$4.30","$429.94"
"6/17/2026","6/17/2026","6/18/2026","CRWV","CRWV 7/2/2026 Call $130.00","STC","1","$5.15","$514.93"
"6/17/2026","6/17/2026","6/18/2026","DRAM","DRAM 9/18/2026 Call $70.00","STC","1","$12.85","$1,284.92"
"6/17/2026","6/17/2026","6/18/2026","DRAM","DRAM 9/18/2026 Call $70.00","STC","1","$13.10","$1,309.92"
"6/17/2026","6/17/2026","6/18/2026","DRAM","DRAM 6/26/2026 Call $66.00","STC","1","$7.40","$739.93"
"6/17/2026","6/17/2026","6/18/2026","DRAM","DRAM 6/26/2026 Call $66.00","STC","1","$7.35","$734.93"
"6/17/2026","6/17/2026","6/18/2026","MU","MU 6/18/2026 Call $1,070.00","STC","1","$24.50","$2,449.89"
"6/17/2026","6/17/2026","6/18/2026","MU","MU 6/18/2026 Call $1,070.00","STC","1","$24.50","$2,449.89"
"6/17/2026","6/17/2026","6/18/2026","MU","MU 6/18/2026 Call $1,070.00","STC","1","$28.45","$2,844.89"
"6/16/2026","6/16/2026","6/17/2026","MU","MU 6/18/2026 Call $1,070.00","BTO","1","$20.98","($2,098.04)"
"6/16/2026","6/16/2026","6/17/2026","MU","MU 6/18/2026 Call $1,070.00","BTO","2","$25.50","($5,100.08)"
"6/16/2026","6/16/2026","6/17/2026","CRWV","CRWV 7/2/2026 Call $130.00","BTO","2","$4.40","($880.08)"
"6/16/2026","6/16/2026","6/17/2026","QQQ","QQQ 6/16/2026 Put $740.00","STC","1","$1.69","$168.94"
"6/16/2026","6/16/2026","6/17/2026","QQQ","QQQ 6/16/2026 Put $740.00","STC","1","$1.48","$147.94"
"6/16/2026","6/16/2026","6/17/2026","QQQ","QQQ 6/16/2026 Put $740.00","STC","1","$1.43","$142.94"
"6/16/2026","6/16/2026","6/17/2026","QQQ","QQQ 6/16/2026 Put $740.00","BTO","1","$1.35","($135.04)"
"6/16/2026","6/16/2026","6/17/2026","QQQ","QQQ 6/16/2026 Put $740.00","BTO","2","$1.35","($270.08)"
"6/16/2026","6/16/2026","6/17/2026","CRWV","CRWV 6/26/2026 Call $120.00","STC","1","$5.85","$584.93"
"6/16/2026","6/16/2026","6/17/2026","CRWV","CRWV 6/26/2026 Call $120.00","STC","1","$4.80","$479.94"
"6/16/2026","6/16/2026","6/17/2026","CRWV","CRWV 6/26/2026 Call $120.00","STC","1","$4.65","$464.94"
"6/16/2026","6/16/2026","6/17/2026","CRWV","CRWV 6/26/2026 Call $120.00","BTO","3","$4.10","($1,230.12)"
"6/16/2026","6/16/2026","6/17/2026","MRVL","MRVL 6/18/2026 Call $320.00","STC","1","$7.25","$724.93"
"6/16/2026","6/16/2026","6/17/2026","MRVL","MRVL 6/18/2026 Call $320.00","STC","1","$8.25","$824.93"
"6/16/2026","6/16/2026","6/17/2026","MRVL","MRVL 6/18/2026 Call $320.00","BTO","1","$7.25","($725.04)"
"6/16/2026","6/16/2026","6/17/2026","MRVL","MRVL 6/18/2026 Call $320.00","BTO","1","$7.25","($725.04)"
"6/15/2026","6/15/2026","6/15/2026","GOOGL","Cash Div: R/D 2026-06-08 P/D 2026-06-15 - 0.191661 shares at 0.22","CDIV","","","$0.04"
"6/15/2026","6/15/2026","6/16/2026","SOXX","iShares Semiconductor ETF
CUSIP: 464287523
Recurring","Buy","0.047751","$628.25","($30.00)"
"6/15/2026","6/15/2026","6/16/2026","MRVL","Marvell Technology
CUSIP: 573874104","Buy","3","$308.39","($925.17)"
"6/15/2026","6/15/2026","6/16/2026","MRVL","MRVL 6/18/2026 Call $340.00","STC","1","$4.55","$454.94"
"6/15/2026","6/15/2026","6/16/2026","VOO","Vanguard S&P 500 ETF
CUSIP: 922908363
Recurring","Buy","0.036003","$694.38","($25.00)"
"6/15/2026","6/15/2026","6/16/2026","MRVL","MRVL 6/18/2026 Call $340.00","BTO","1","$3.70","($370.04)"
"6/15/2026","6/15/2026","6/16/2026","AUR","Aurora Innovation
CUSIP: 051774107
Recurring","Buy","0.790513","$6.32","($5.00)"
"6/15/2026","6/15/2026","6/16/2026","GOOGL","Alphabet Class A
CUSIP: 02079K305
Recurring","Buy","0.040354","$371.70","($15.00)"
"6/15/2026","6/15/2026","6/16/2026","RKLB","Rocket Lab Corporation
CUSIP: 773121108
Recurring","Buy","0.090777","$110.16","($10.00)"
"6/15/2026","6/15/2026","6/16/2026","SMH","VanEck Semiconductor ETF
CUSIP: 92189F676
Recurring","Buy","0.038637","$647.05","($25.00)"
"6/15/2026","6/15/2026","6/16/2026","QQQM","Invesco Exchange-Traded Fund Trust II Invesco NASDAQ 100 ETF
CUSIP: 46138G649
Recurring","Buy","0.097978","$306.19","($30.00)"
"6/15/2026","6/15/2026","6/16/2026","META","META 6/26/2026 Call $630.00","STC","1","$3.80","$379.94"
"6/15/2026","6/15/2026","6/16/2026","DRAM","DRAM 6/26/2026 Call $66.00","STC","1","$7.10","$709.93"
"6/15/2026","6/15/2026","6/16/2026","DRAM","DRAM 9/18/2026 Call $70.00","STC","1","$12.75","$1,274.92"
"6/15/2026","6/15/2026","6/16/2026","META","META 6/26/2026 Call $630.00","STC","1","$4.30","$429.94"
"6/15/2026","6/15/2026","6/15/2026","","Interest on Contribution (IRA Match)","MTCH","","","$1.40"
"6/15/2026","6/15/2026","6/16/2026","","Current Year Contribution","CFIR","","","$140.00"
"6/15/2026","6/15/2026","6/16/2026","META","META 6/26/2026 Call $630.00","BTO","2","$3.80","($760.08)"
"6/15/2026","6/15/2026","6/16/2026","META","META 6/26/2026 Call $600.00","STC","1","$11.40","$1,139.92"
"6/15/2026","6/15/2026","6/16/2026","META","META 6/26/2026 Call $600.00","BTO","1","$11.35","($1,135.04)"
"6/12/2026","6/12/2026","6/15/2026","RDDT","Option Expiration for RDDT 6/12/2026 Call $180.00","OEXP","3S","",""
"6/12/2026","6/12/2026","6/15/2026","DRAM","DRAM 9/18/2026 Call $70.00","STC","1","$10.35","$1,034.92"
"6/12/2026","6/12/2026","6/15/2026","DRAM","DRAM 9/18/2026 Call $70.00","BTO","1","$10.30","($1,030.04)"
"6/12/2026","6/12/2026","6/15/2026","ROKU","Roku
CUSIP: 77543R102","Buy","5","$144.31","($721.55)"
"6/12/2026","6/12/2026","6/15/2026","DRAM","DRAM 6/26/2026 Call $66.00","STC","2","$5.15","$1,029.88"
"6/12/2026","6/12/2026","6/15/2026","AMD","AMD 6/12/2026 Call $515.00","STC","1","$4.10","$409.94"
"6/12/2026","6/12/2026","6/15/2026","AMD","AMD 6/12/2026 Call $515.00","STC","1","$5.45","$544.93"
"6/12/2026","6/12/2026","6/15/2026","AMD","AMD 6/12/2026 Call $515.00","BTO","2","$3.15","($630.08)"
"6/12/2026","6/12/2026","6/15/2026","COIN","COIN 6/26/2026 Call $170.00","STC","3","$5.45","$1,634.83"
"6/12/2026","6/12/2026","6/15/2026","SPY","SPY 6/12/2026 Call $740.00","STC","1","$2.97","$296.94"
"6/12/2026","6/12/2026","6/15/2026","SPY","SPY 6/12/2026 Call $740.00","STC","1","$2.75","$274.94"
"6/12/2026","6/12/2026","6/15/2026","SPY","SPY 6/12/2026 Call $740.00","STC","1","$2.76","$275.94"
"6/12/2026","6/12/2026","6/15/2026","SPY","SPY 6/12/2026 Call $740.00","STC","3","$2.08","$623.85"
"6/12/2026","6/12/2026","6/15/2026","SPY","SPY 6/12/2026 Call $740.00","STC","2","$2.19","$437.90"
"6/12/2026","6/12/2026","6/15/2026","SPY","SPY 6/12/2026 Call $740.00","STC","2","$2.05","$409.90"
"6/12/2026","6/12/2026","6/15/2026","SPY","SPY 6/12/2026 Call $740.00","BTO","10","$1.65","($1,650.40)"
"6/11/2026","6/11/2026","6/12/2026","MSFT","MSFT 6/26/2026 Put $370.00","STC","1","$3.35","$334.94"
"6/11/2026","6/11/2026","6/12/2026","RDDT","RDDT 6/12/2026 Call $180.00","BTO","3","$0.85","($255.12)"
"6/11/2026","6/11/2026","6/12/2026","COIN","COIN 6/26/2026 Call $170.00","BTO","3","$5.80","($1,740.12)"
"6/11/2026","6/11/2026","6/12/2026","META","META 6/26/2026 Put $520.00","STC","1","$2.28","$227.94"
"6/11/2026","6/11/2026","6/12/2026","META","META 6/26/2026 Put $520.00","STC","1","$2.28","$227.94"
"6/11/2026","6/11/2026","6/12/2026","META","META 6/26/2026 Put $520.00","STC","2","$2.28","$455.90"
"6/11/2026","6/11/2026","6/12/2026","DRAM","DRAM 6/26/2026 Call $66.00","BTO","5","$4.95","($2,475.20)"
"6/11/2026","6/11/2026","6/12/2026","TSLA","TSLA 6/26/2026 Put $360.00","STC","2","$3.65","$729.89"
"6/11/2026","6/11/2026","6/12/2026","SPY","SPY 6/12/2026 Put $730.00","STC","1","$0.97","$96.94"
"6/11/2026","6/11/2026","6/12/2026","SPY","SPY 6/12/2026 Put $730.00","STC","1","$0.97","$96.94"
"6/11/2026","6/11/2026","6/12/2026","SPY","SPY 6/12/2026 Put $730.00","STC","1","$0.97","$96.94"
"6/11/2026","6/11/2026","6/12/2026","DRAM","DRAM 9/18/2026 Call $70.00","BTO","2","$10.60","($2,120.08)"
"6/11/2026","6/11/2026","6/12/2026","DRAM","DRAM 9/18/2026 Call $70.00","BTO","3","$10.60","($3,180.12)"
"6/11/2026","6/11/2026","6/12/2026","SPY","SPY 6/11/2026 Put $730.00","STC","3","$0.24","$71.86"
"6/11/2026","6/11/2026","6/12/2026","SPY","SPY 6/12/2026 Put $730.00","BTO","3","$2.06","($618.12)"
"6/11/2026","6/11/2026","6/12/2026","SPY","SPY 6/11/2026 Put $730.00","BTO","3","$0.67","($201.12)"
"6/11/2026","6/11/2026","6/12/2026","INTC","INTC 6/26/2026 Put $95.00","STC","1","$2.09","$208.94"
"6/11/2026","6/11/2026","6/12/2026","MSFT","MSFT 6/26/2026 Put $370.00","BTO","1","$4.25","($425.04)"
"6/11/2026","6/11/2026","6/12/2026","TSLA","TSLA 6/26/2026 Put $360.00","BTO","2","$6.10","($1,220.08)"
"6/11/2026","6/11/2026","6/12/2026","TSLA","TSLA 6/26/2026 Put $360.00","STC","2","$6.40","$1,279.88"
"6/11/2026","6/11/2026","6/12/2026","TSLA","TSLA 6/12/2026 Put $385.00","STC","1","$7.25","$724.93"
"6/11/2026","6/11/2026","6/12/2026","TSLA","TSLA 6/12/2026 Put $385.00","STC","1","$6.62","$661.93"
"6/11/2026","6/11/2026","6/12/2026","TSLA","TSLA 6/12/2026 Put $385.00","STC","1","$6.55","$654.93"
"6/11/2026","6/11/2026","6/12/2026","TSLA","TSLA 6/12/2026 Put $385.00","BTO","3","$6.25","($1,875.12)"
"6/11/2026","6/11/2026","6/12/2026","TSLA","TSLA 6/12/2026 Put $385.00","STC","3","$5.40","$1,619.83"
"6/11/2026","6/11/2026","6/12/2026","TSLA","TSLA 6/12/2026 Put $385.00","BTO","3","$5.95","($1,785.12)"
"6/10/2026","6/10/2026","6/11/2026","CRWD","CRWD 6/26/2026 Put $600.00","STC","1","$10.95","$1,094.92"
"6/10/2026","6/10/2026","6/11/2026","INTC","INTC 6/26/2026 Put $95.00","STC","1","$3.05","$304.94"
"6/10/2026","6/10/2026","6/11/2026","AMZN","AMZN 6/18/2026 Put $230.00","STC","2","$1.72","$343.90"
"6/10/2026","6/10/2026","6/11/2026","INTC","INTC 6/12/2026 Put $102.00","STC","3","$2.10","$629.85"
"6/10/2026","6/10/2026","6/11/2026","INTC","INTC 6/12/2026 Put $102.00","STC","1","$2.11","$210.94"
"6/10/2026","6/10/2026","6/11/2026","INTC","INTC 6/12/2026 Put $102.00","STC","1","$2.18","$217.94"
"6/10/2026","6/10/2026","6/11/2026","INTC","INTC 6/12/2026 Put $102.00","BTO","1","$1.84","($184.04)"
"6/10/2026","6/10/2026","6/11/2026","INTC","INTC 6/12/2026 Put $102.00","BTO","4","$1.84","($736.16)"
"6/10/2026","6/10/2026","6/11/2026","INTC","INTC 6/12/2026 Put $102.00","STC","3","$1.80","$539.85"
"6/10/2026","6/10/2026","6/11/2026","INTC","INTC 6/12/2026 Put $102.00","STC","2","$2.12","$423.90"
"6/10/2026","6/10/2026","6/11/2026","INTC","INTC 6/12/2026 Put $102.00","BTO","5","$1.80","($900.20)"
"6/10/2026","6/10/2026","6/11/2026","AMZN","AMZN 6/18/2026 Put $230.00","BTO","2","$1.74","($348.08)"
"6/10/2026","6/10/2026","6/11/2026","META","META 6/26/2026 Put $520.00","BTO","1","$2.11","($211.04)"
"6/9/2026","6/9/2026","6/10/2026","AMZN","AMZN 6/18/2026 Put $230.00","STC","3","$1.32","$395.86"
"6/9/2026","6/9/2026","6/10/2026","AMZN","AMZN 6/18/2026 Put $230.00","BTO","3","$1.30","($390.12)"
"6/9/2026","6/9/2026","6/10/2026","SPY","SPY 6/9/2026 Put $734.00","STC","5","$1.04","$519.76"
"6/9/2026","6/9/2026","6/10/2026","SPY","SPY 6/9/2026 Put $734.00","BTO","5","$1.04","($520.20)"
"6/9/2026","6/9/2026","6/10/2026","SPY","SPY 6/9/2026 Put $734.00","STC","5","$0.82","$409.77"
"6/9/2026","6/9/2026","6/10/2026","SPY","SPY 6/9/2026 Put $734.00","BTO","5","$1.17","($585.20)"
"6/9/2026","6/9/2026","6/10/2026","GS","GS 6/26/2026 Put $950.00","STC","1","$11.00","$1,099.92"
"6/9/2026","6/9/2026","6/10/2026","GS","GS 6/26/2026 Put $950.00","BTO","1","$9.45","($945.04)"
"6/9/2026","6/9/2026","6/10/2026","INTC","INTC 6/26/2026 Put $80.00","STC","2","$1.02","$203.90"
"6/9/2026","6/9/2026","6/10/2026","INTC","INTC 6/26/2026 Put $80.00","BTO","2","$1.08","($216.08)"
"6/9/2026","6/9/2026","6/10/2026","AMZN","AMZN 6/18/2026 Put $230.00","STC","1","$1.41","$140.94"
"6/9/2026","6/9/2026","6/10/2026","AMZN","AMZN 6/18/2026 Put $230.00","STC","2","$1.46","$291.90"
"6/9/2026","6/9/2026","6/10/2026","AMD","AMD 6/18/2026 Put $460.00","STC","1","$19.90","$1,989.90"
"6/9/2026","6/9/2026","6/10/2026","TSLA","TSLA 6/26/2026 Put $360.00","STC","1","$4.95","$494.93"
"6/9/2026","6/9/2026","6/10/2026","TSLA","TSLA 6/10/2026 Put $390.00","STC","1","$4.05","$404.94"
"6/9/2026","6/9/2026","6/10/2026","KTOS","KTOS 6/26/2026 Put $50.00","STC","1","$1.42","$141.94"
"6/9/2026","6/9/2026","6/10/2026","KTOS","KTOS 6/26/2026 Put $50.00","STC","1","$1.42","$141.94"
"6/9/2026","6/9/2026","6/10/2026","KTOS","KTOS 6/26/2026 Put $50.00","STC","1","$1.40","$139.94"
"6/9/2026","6/9/2026","6/10/2026","AMZN","AMZN 6/18/2026 Put $230.00","BTO","3","$1.28","($384.12)"
"6/9/2026","6/9/2026","6/10/2026","TSLA","TSLA 6/10/2026 Put $390.00","STC","1","$2.80","$279.94"
"6/9/2026","6/9/2026","6/10/2026","XOM","XOM 6/18/2026 Put $145.00","STC","3","$1.55","$464.86"
"6/9/2026","6/9/2026","6/10/2026","TSLA","TSLA 6/10/2026 Put $390.00","STC","1","$2.23","$222.94"
"6/9/2026","6/9/2026","6/10/2026","LLY","LLY 6/12/2026 Call $1,200.00","STC","1","$6.15","$614.93"
"6/9/2026","6/9/2026","6/10/2026","LLY","LLY 6/12/2026 Call $1,200.00","STC","1","$6.15","$614.93"
"6/9/2026","6/9/2026","6/10/2026","XOM","XOM 6/18/2026 Put $145.00","STC","1","$1.80","$179.94"
"6/9/2026","6/9/2026","6/10/2026","AMD","AMD 6/18/2026 Put $460.00","BTO","1","$14.50","($1,450.04)"
"6/9/2026","6/9/2026","6/10/2026","TSLA","TSLA 6/10/2026 Put $390.00","BTO","1","$1.49","($149.04)"
"6/9/2026","6/9/2026","6/10/2026","TSLA","TSLA 6/10/2026 Put $390.00","BTO","2","$1.49","($298.08)"
"6/9/2026","6/9/2026","6/10/2026","XOM","XOM 6/18/2026 Put $145.00","BTO","4","$1.61","($644.16)"
"6/9/2026","6/9/2026","6/10/2026","KTOS","KTOS 6/26/2026 Put $50.00","BTO","3","$1.05","($315.12)"
"6/9/2026","6/9/2026","6/10/2026","CRWD","CRWD 6/26/2026 Put $600.00","BTO","1","$12.50","($1,250.04)"
"6/9/2026","6/9/2026","6/10/2026","META","META 6/26/2026 Put $520.00","BTO","1","$1.31","($131.04)"
"6/9/2026","6/9/2026","6/10/2026","LLY","LLY 6/12/2026 Call $1,200.00","BTO","2","$8.30","($1,660.08)"
"6/9/2026","6/9/2026","6/10/2026","KEEL","Keel Infrastructure
CUSIP: 486917107","Buy","20","$5.81","($116.20)"
"6/8/2026","6/8/2026","6/9/2026","MU","MU 6/12/2026 Put $880.00","STC","1","$20.00","$1,999.90"
"6/8/2026","6/8/2026","6/9/2026","MU","MU 6/12/2026 Put $880.00","STC","1","$20.10","$2,009.90"
"6/8/2026","6/8/2026","6/9/2026","MU","MU 6/12/2026 Put $880.00","STC","1","$20.05","$2,004.90"
"6/8/2026","6/8/2026","6/9/2026","SOXX","iShares Semiconductor ETF
CUSIP: 464287523
Recurring","Buy","0.051986","$577.07","($30.00)"
"6/8/2026","6/8/2026","6/9/2026","VGNT","VGNT 6/18/2026 Call $55.00","STC","3","$0.20","$59.86"
"6/8/2026","6/8/2026","6/9/2026","VOO","Vanguard S&P 500 ETF
CUSIP: 922908363
Recurring","Buy","0.036634","$682.41","($25.00)"
"6/8/2026","6/8/2026","6/9/2026","AAPL","AAPL 6/12/2026 Put $305.00","STC","1","$3.95","$394.94"
"6/8/2026","6/8/2026","6/9/2026","AAPL","AAPL 6/12/2026 Put $305.00","STC","1","$3.90","$389.94"
"6/8/2026","6/8/2026","6/9/2026","AUR","Aurora Innovation
CUSIP: 051774107
Recurring","Buy","0.798084","$6.26","($5.00)"
"6/8/2026","6/8/2026","6/9/2026","GOOGL","Alphabet Class A
CUSIP: 02079K305
Recurring","Buy","0.041145","$364.56","($15.00)"
"6/8/2026","6/8/2026","6/9/2026","RKLB","Rocket Lab Corporation
CUSIP: 773121108
Recurring","Buy","0.087888","$113.78","($10.00)"
"6/8/2026","6/8/2026","6/9/2026","SMH","VanEck Semiconductor ETF
CUSIP: 92189F676
Recurring","Buy","0.041687","$599.70","($25.00)"
"6/8/2026","6/8/2026","6/9/2026","QQQM","Invesco Exchange-Traded Fund Trust II Invesco NASDAQ 100 ETF
CUSIP: 46138G649
Recurring","Buy","0.101361","$295.97","($30.00)"
"6/8/2026","6/8/2026","6/9/2026","AAOI","AAOI 6/12/2026 Put $180.00","STC","1","$7.50","$749.93"
"6/8/2026","6/8/2026","6/9/2026","AAOI","AAOI 6/12/2026 Put $180.00","BTO","1","$7.30","($730.04)"
"6/8/2026","6/8/2026","6/9/2026","MU","MU 6/12/2026 Put $880.00","BTO","1","$16.00","($1,600.04)"
"6/8/2026","6/8/2026","6/9/2026","OPTH","Optimi Health Corp.
CUSIP: 68405H308","Buy","80","$5.73","($458.29)"
"6/8/2026","6/8/2026","6/8/2026","","Interest on Contribution (IRA Match)","MTCH","","","$1.40"
